value,Complex,var,Month,Year
6.64522123336792,SGSouth,sstRe,10,2009
5.70174026489258,SPEast,sstRe,10,2009
6.43541288375855,SPEnglishBay,sstRe,10,2009
6.4472599029541,SPReefPoint,sstRe,10,2009
4.29105949401855,SGNorth,sstRe,11,2009
4.81232976913452,SGSouth,sstRe,11,2009
3.07011246681213,SPEast,sstRe,11,2009
4.0450234413147,SPEnglishBay,sstRe,11,2009
4.13685941696167,SPReefPoint,sstRe,11,2009
7.5131573677063,SGNorth,sstRe,07,2010
7.50342035293579,SGSouth,sstRe,07,2010
7.16910314559937,SPEast,sstRe,07,2010
7.39821720123291,SPEnglishBay,sstRe,07,2010
7.37747573852539,SPReefPoint,sstRe,07,2010
8.75718498229981,SGNorth,sstRe,08,2010
8.81138515472412,SGSouth,sstRe,08,2010
8.33625030517578,SPEast,sstRe,08,2010
8.93543338775635,SPEnglishBay,sstRe,08,2010
8.87527275085449,SPReefPoint,sstRe,08,2010
8.89935970306397,SGNorth,sstRe,09,2010
9.05725479125977,SGSouth,sstRe,09,2010
7.86370897293091,SPEast,sstRe,09,2010
8.45864295959473,SPEnglishBay,sstRe,09,2010
8.68602085113525,SPReefPoint,sstRe,09,2010
6.48230981826782,SGNorth,sstRe,10,2010
6.77346754074097,SGSouth,sstRe,10,2010
5.508864402771,SPEast,sstRe,10,2010
6.27140331268311,SPEnglishBay,sstRe,10,2010
6.35491514205933,SPReefPoint,sstRe,10,2010
5.30644607543945,SGNorth,sstRe,11,2010
5.49499177932739,SGSouth,sstRe,11,2010
3.92907166481018,SPEast,sstRe,11,2010
4.69798755645752,SPEnglishBay,sstRe,11,2010
4.94689655303955,SPReefPoint,sstRe,11,2010
6.96949052810669,SGNorth,sstRe,07,2011
7.11649227142334,SGSouth,sstRe,07,2011
5.63707590103149,SPEast,sstRe,07,2011
6.33945322036743,SPEnglishBay,sstRe,07,2011
6.5887451171875,SPReefPoint,sstRe,07,2011
9.55881690979004,SGNorth,sstRe,08,2011
9.66676044464111,SGSouth,sstRe,08,2011
8.38600063323975,SPEast,sstRe,08,2011
9.03850936889648,SPEnglishBay,sstRe,08,2011
9.34119606018066,SPReefPoint,sstRe,08,2011
8.06297111511231,SGNorth,sstRe,09,2011
8.22984504699707,SGSouth,sstRe,09,2011
6.84992837905884,SPEast,sstRe,09,2011
7.83373928070068,SPEnglishBay,sstRe,09,2011
8.03415775299072,SPReefPoint,sstRe,09,2011
6.83170127868652,SGNorth,sstRe,10,2011
7.09968662261963,SGSouth,sstRe,10,2011
5.8245267868042,SPEast,sstRe,10,2011
6.65399074554443,SPEnglishBay,sstRe,10,2011
6.84157991409302,SPReefPoint,sstRe,10,2011
4.79829931259155,SGNorth,sstRe,11,2011
5.15447521209717,SGSouth,sstRe,11,2011
3.39430809020996,SPEast,sstRe,11,2011
4.20202398300171,SPEnglishBay,sstRe,11,2011
4.51183366775513,SPReefPoint,sstRe,11,2011
7.05128002166748,SGNorth,sstRe,07,2012
7.10924625396729,SGSouth,sstRe,07,2012
6.53860712051392,SPEast,sstRe,07,2012
6.79241895675659,SPEnglishBay,sstRe,07,2012
6.89410066604614,SPReefPoint,sstRe,07,2012
8.30978965759277,SGNorth,sstRe,08,2012
8.27908992767334,SGSouth,sstRe,08,2012
8.14512920379639,SPEast,sstRe,08,2012
8.28435897827148,SPEnglishBay,sstRe,08,2012
8.33682250976563,SPReefPoint,sstRe,08,2012
7.33896684646606,SGNorth,sstRe,09,2012
7.55148363113403,SGSouth,sstRe,09,2012
6.38097095489502,SPEast,sstRe,09,2012
7.13815021514893,SPEnglishBay,sstRe,09,2012
7.28903102874756,SPReefPoint,sstRe,09,2012
6.08087205886841,SGNorth,sstRe,10,2012
6.37010192871094,SGSouth,sstRe,10,2012
4.55230045318604,SPEast,sstRe,10,2012
5.4263505935669,SPEnglishBay,sstRe,10,2012
5.736243724823,SPReefPoint,sstRe,10,2012
4.11012887954712,SGNorth,sstRe,11,2012
4.77295303344727,SGSouth,sstRe,11,2012
2.51915168762207,SPEast,sstRe,11,2012
3.71010112762451,SPEnglishBay,sstRe,11,2012
3.87552738189697,SPReefPoint,sstRe,11,2012
8.0725212097168,SGNorth,sstRe,07,2013
8.14011859893799,SGSouth,sstRe,07,2013
7.11502408981323,SPEast,sstRe,07,2013
7.40310907363892,SPEnglishBay,sstRe,07,2013
7.62813091278076,SPReefPoint,sstRe,07,2013
9.72757816314697,SGNorth,sstRe,08,2013
9.62798976898193,SGSouth,sstRe,08,2013
9.10506916046143,SPEast,sstRe,08,2013
9.59687900543213,SPEnglishBay,sstRe,08,2013
9.67421436309814,SPReefPoint,sstRe,08,2013
8.89759063720703,SGNorth,sstRe,09,2013
8.95306587219238,SGSouth,sstRe,09,2013
8.21105670928955,SPEast,sstRe,09,2013
8.80514240264893,SPEnglishBay,sstRe,09,2013
8.94395732879639,SPReefPoint,sstRe,09,2013
7.08712148666382,SGNorth,sstRe,10,2013
7.30681896209717,SGSouth,sstRe,10,2013
6.07010889053345,SPEast,sstRe,10,2013
6.98870611190796,SPEnglishBay,sstRe,10,2013
7.09960222244263,SPReefPoint,sstRe,10,2013
5.48652935028076,SGNorth,sstRe,11,2013
5.7232027053833,SGSouth,sstRe,11,2013
4.07240295410156,SPEast,sstRe,11,2013
4.91557741165161,SPEnglishBay,sstRe,11,2013
5.16703987121582,SPReefPoint,sstRe,11,2013
10.5117130279541,SGNorth,sstRe,07,2014
9.93486976623535,SGSouth,sstRe,07,2014
9.52422714233398,SPEast,sstRe,07,2014
9.28710556030273,SPEnglishBay,sstRe,07,2014
9.74727916717529,SPReefPoint,sstRe,07,2014
12.0598764419556,SGNorth,sstRe,08,2014
11.4511299133301,SGSouth,sstRe,08,2014
11.9833383560181,SPEast,sstRe,08,2014
11.5516595840454,SPEnglishBay,sstRe,08,2014
11.6957683563232,SPReefPoint,sstRe,08,2014
11.0593004226685,SGNorth,sstRe,09,2014
10.7963924407959,SGSouth,sstRe,09,2014
11.0630121231079,SPEast,sstRe,09,2014
11.0311584472656,SPEnglishBay,sstRe,09,2014
11.0779724121094,SPReefPoint,sstRe,09,2014
7.8292407989502,SGNorth,sstRe,10,2014
7.7747745513916,SGSouth,sstRe,10,2014
7.05308866500855,SPEast,sstRe,10,2014
7.59305620193481,SPEnglishBay,sstRe,10,2014
7.66144895553589,SPReefPoint,sstRe,10,2014
6.11170959472656,SGNorth,sstRe,11,2014
6.16818523406982,SGSouth,sstRe,11,2014
5.0290961265564,SPEast,sstRe,11,2014
5.47768020629883,SPEnglishBay,sstRe,11,2014
5.68869924545288,SPReefPoint,sstRe,11,2014
9.30213165283203,SGNorth,sstRe,07,2015
9.0028772354126,SGSouth,sstRe,07,2015
7.91386890411377,SPEast,sstRe,07,2015
7.99940013885498,SPEnglishBay,sstRe,07,2015
8.64500522613525,SPReefPoint,sstRe,07,2015
10.8305807113647,SGNorth,sstRe,08,2015
10.5215892791748,SGSouth,sstRe,08,2015
10.2498025894165,SPEast,sstRe,08,2015
9.96268272399902,SPEnglishBay,sstRe,08,2015
10.3686475753784,SPReefPoint,sstRe,08,2015
10.1798715591431,SGNorth,sstRe,09,2015
10.2519779205322,SGSouth,sstRe,09,2015
9.12639617919922,SPEast,sstRe,09,2015
9.66569232940674,SPEnglishBay,sstRe,09,2015
9.913010597229,SPReefPoint,sstRe,09,2015
8.23696994781494,SGNorth,sstRe,10,2015
8.47031497955322,SGSouth,sstRe,10,2015
6.69864845275879,SPEast,sstRe,10,2015
7.48437643051148,SPEnglishBay,sstRe,10,2015
7.89699268341065,SPReefPoint,sstRe,10,2015
6.41160249710083,SGNorth,sstRe,11,2015
6.50616979598999,SGSouth,sstRe,11,2015
5.10889339447022,SPEast,sstRe,11,2015
5.50755548477173,SPEnglishBay,sstRe,11,2015
5.98413753509522,SPReefPoint,sstRe,11,2015
11.0215454101563,SGNorth,sstRe,07,2016
10.261510848999,SGSouth,sstRe,07,2016
11.6482353210449,SPEast,sstRe,07,2016
10.65052318573,SPEnglishBay,sstRe,07,2016
10.7017297744751,SPReefPoint,sstRe,07,2016
12.0229387283325,SGNorth,sstRe,08,2016
11.5229253768921,SGSouth,sstRe,08,2016
11.6747331619263,SPEast,sstRe,08,2016
11.4604501724243,SPEnglishBay,sstRe,08,2016
11.6550807952881,SPReefPoint,sstRe,08,2016
11.3326425552368,SGNorth,sstRe,09,2016
10.9716119766235,SGSouth,sstRe,09,2016
10.4736595153809,SPEast,sstRe,09,2016
10.3808794021606,SPEnglishBay,sstRe,09,2016
10.7458305358887,SPReefPoint,sstRe,09,2016
9.01550483703613,SGNorth,sstRe,10,2016
8.8039665222168,SGSouth,sstRe,10,2016
8.38182544708252,SPEast,sstRe,10,2016
8.42732048034668,SPEnglishBay,sstRe,10,2016
8.61379051208496,SPReefPoint,sstRe,10,2016
6.81664323806763,SGNorth,sstRe,11,2016
6.52317571640015,SGSouth,sstRe,11,2016
6.28971433639526,SPEast,sstRe,11,2016
6.23978185653687,SPEnglishBay,sstRe,11,2016
6.47613334655762,SPReefPoint,sstRe,11,2016
8.60024070739746,SGNorth,sstRe,07,2017
8.3003625869751,SGSouth,sstRe,07,2017
8.36231803894043,SPEast,sstRe,07,2017
8.50570201873779,SPEnglishBay,sstRe,07,2017
8.57302379608154,SPReefPoint,sstRe,07,2017
10.4001903533936,SGNorth,sstRe,08,2017
10.1585216522217,SGSouth,sstRe,08,2017
10.2760715484619,SPEast,sstRe,08,2017
10.361216545105,SPEnglishBay,sstRe,08,2017
10.4142370223999,SPReefPoint,sstRe,08,2017
8.90961265563965,SGNorth,sstRe,09,2017
8.96085262298584,SGSouth,sstRe,09,2017
8.41026306152344,SPEast,sstRe,09,2017
9.11035633087158,SPEnglishBay,sstRe,09,2017
9.07661724090576,SPReefPoint,sstRe,09,2017
7.37534141540527,SGNorth,sstRe,10,2017
7.57517528533936,SGSouth,sstRe,10,2017
6.29962348937988,SPEast,sstRe,10,2017
7.10650491714478,SPEnglishBay,sstRe,10,2017
7.19651412963867,SPReefPoint,sstRe,10,2017
6.11037921905518,SGNorth,sstRe,11,2017
6.52841281890869,SGSouth,sstRe,11,2017
4.8676643371582,SPEast,sstRe,11,2017
5.65658760070801,SPEnglishBay,sstRe,11,2017
5.88120412826538,SPReefPoint,sstRe,11,2017
8.98571109771729,SGNorth,sstRe,07,2018
8.53328323364258,SGSouth,sstRe,07,2018
8.53559112548828,SPEast,sstRe,07,2018
8.0902099609375,SPEnglishBay,sstRe,07,2018
8.37620353698731,SPReefPoint,sstRe,07,2018
9.66513061523438,SGNorth,sstRe,08,2018
9.31436157226562,SGSouth,sstRe,08,2018
9.49432277679443,SPEast,sstRe,08,2018
9.5265417098999,SPEnglishBay,sstRe,08,2018
9.57577610015869,SPReefPoint,sstRe,08,2018
10.1367197036743,SGNorth,sstRe,09,2018
9.94418048858643,SGSouth,sstRe,09,2018
9.7208309173584,SPEast,sstRe,09,2018
9.82077217102051,SPEnglishBay,sstRe,09,2018
9.9426908493042,SPReefPoint,sstRe,09,2018
8.68267917633057,SGNorth,sstRe,10,2018
8.55811882019043,SGSouth,sstRe,10,2018
8.10118293762207,SPEast,sstRe,10,2018
8.33819770812988,SPEnglishBay,sstRe,10,2018
8.50342178344727,SPReefPoint,sstRe,10,2018
6.67505979537964,SGNorth,sstRe,11,2018
6.54857444763184,SGSouth,sstRe,11,2018
5.54568386077881,SPEast,sstRe,11,2018
5.73965358734131,SPEnglishBay,sstRe,11,2018
6.14917182922363,SPReefPoint,sstRe,11,2018
10.7415266036987,SGNorth,sstRe,07,2019
9.97898769378662,SGSouth,sstRe,07,2019
10.8193321228027,SPEast,sstRe,07,2019
9.80152606964111,SPEnglishBay,sstRe,07,2019
10.1543045043945,SPReefPoint,sstRe,07,2019
12.0069103240967,SGNorth,sstRe,08,2019
11.5515241622925,SGSouth,sstRe,08,2019
11.4115505218506,SPEast,sstRe,08,2019
11.1013669967651,SPEnglishBay,sstRe,08,2019
11.4577503204346,SPReefPoint,sstRe,08,2019
10.6453714370728,SGNorth,sstRe,09,2019
10.2217206954956,SGSouth,sstRe,09,2019
10.3800830841064,SPEast,sstRe,09,2019
10.2176856994629,SPEnglishBay,sstRe,09,2019
10.3918323516846,SPReefPoint,sstRe,09,2019
8.73820209503174,SGNorth,sstRe,10,2019
8.7265043258667,SGSouth,sstRe,10,2019
7.81706237792969,SPEast,sstRe,10,2019
7.9260721206665,SPEnglishBay,sstRe,10,2019
8.24221801757813,SPReefPoint,sstRe,10,2019
6.61812591552734,SGNorth,sstRe,11,2019
6.73345184326172,SGSouth,sstRe,11,2019
5.50686597824097,SPEast,sstRe,11,2019
5.78878498077393,SPEnglishBay,sstRe,11,2019
6.15634870529175,SPReefPoint,sstRe,11,2019
9.97459602355957,SGNorth,sstRe,07,2020
9.54754829406738,SGSouth,sstRe,07,2020
9.08258533477783,SPEast,sstRe,07,2020
9.16445827484131,SPEnglishBay,sstRe,07,2020
9.49162101745605,SPReefPoint,sstRe,07,2020
11.0251321792603,SGNorth,sstRe,08,2020
10.4374103546143,SGSouth,sstRe,08,2020
10.8176488876343,SPEast,sstRe,08,2020
10.4933862686157,SPEnglishBay,sstRe,08,2020
10.6567268371582,SPReefPoint,sstRe,08,2020
9.61518001556396,SGNorth,sstRe,09,2020
9.4325532913208,SGSouth,sstRe,09,2020
9.36527824401855,SPEast,sstRe,09,2020
9.48803234100342,SPEnglishBay,sstRe,09,2020
9.58100509643555,SPReefPoint,sstRe,09,2020
7.55627298355103,SGNorth,sstRe,10,2020
7.69086790084839,SGSouth,sstRe,10,2020
6.82806921005249,SPEast,sstRe,10,2020
7.47119951248169,SPEnglishBay,sstRe,10,2020
7.53865575790405,SPReefPoint,sstRe,10,2020
5.79053640365601,SGNorth,sstRe,11,2020
5.88964796066284,SGSouth,sstRe,11,2020
4.72003698348999,SPEast,sstRe,11,2020
5.38097953796387,SPEnglishBay,sstRe,11,2020
5.59243535995483,SPReefPoint,sstRe,11,2020
9.01550960540771,SGNorth,sstRe,07,2021
8.79392051696777,SGSouth,sstRe,07,2021
8.79907989501953,SPEast,sstRe,07,2021
8.75314807891846,SPEnglishBay,sstRe,07,2021
8.85798168182373,SPReefPoint,sstRe,07,2021
10.6584129333496,SGNorth,sstRe,08,2021
10.4579257965088,SGSouth,sstRe,08,2021
10.0909385681152,SPEast,sstRe,08,2021
10.1703996658325,SPEnglishBay,sstRe,08,2021
10.4170713424683,SPReefPoint,sstRe,08,2021
10.1887016296387,SGNorth,sstRe,09,2021
10.0922498703003,SGSouth,sstRe,09,2021
9.71708297729492,SPEast,sstRe,09,2021
10.0809984207153,SPEnglishBay,sstRe,09,2021
10.2033071517944,SPReefPoint,sstRe,09,2021
6.9041051864624,SGNorth,sstRe,10,2021
7.00976324081421,SGSouth,sstRe,10,2021
6.21417427062988,SPEast,sstRe,10,2021
6.68808698654175,SPEnglishBay,sstRe,10,2021
6.79791069030762,SPReefPoint,sstRe,10,2021
4.72372722625732,SGNorth,sstRe,11,2021
5.0309100151062,SGSouth,sstRe,11,2021
3.61224913597107,SPEast,sstRe,11,2021
4.33107376098633,SPEnglishBay,sstRe,11,2021
4.55324983596802,SPReefPoint,sstRe,11,2021
7.83943748474121,SGNorth,sstRe,07,2022
7.71592998504639,SGSouth,sstRe,07,2022
6.88644456863403,SPEast,sstRe,07,2022
7.53057479858398,SPEnglishBay,sstRe,07,2022
7.72955513000488,SPReefPoint,sstRe,07,2022
8.89255523681641,SGNorth,sstRe,08,2022
8.81550121307373,SGSouth,sstRe,08,2022
8.32790946960449,SPEast,sstRe,08,2022
9.07143020629883,SPEnglishBay,sstRe,08,2022
9.0023078918457,SPReefPoint,sstRe,08,2022
9.12713623046875,SGNorth,sstReShelf,08,1987
9.08758735656738,SGSouth,sstReShelf,08,1987
8.89614105224609,SPEast,sstReShelf,08,1987
8.85021305084229,SPEnglishBay,sstReShelf,08,1987
8.89357852935791,SPReefPoint,sstReShelf,08,1987
9.16844463348389,SGNorth,sstReShelf,09,1987
8.92436122894287,SGSouth,sstReShelf,09,1987
8.88302898406982,SPEast,sstReShelf,09,1987
8.92328929901123,SPEnglishBay,sstReShelf,09,1987
9.02301025390625,SPReefPoint,sstReShelf,09,1987
6.70914745330811,SGNorth,sstReShelf,10,1987
6.70545530319214,SGSouth,sstReShelf,10,1987
5.63883304595947,SPEast,sstReShelf,10,1987
5.69947957992554,SPEnglishBay,sstReShelf,10,1987
6.10977458953857,SPReefPoint,sstReShelf,10,1987
5.335289478302,SGNorth,sstReShelf,11,1987
5.41672086715698,SGSouth,sstReShelf,11,1987
4.24690055847168,SPEast,sstReShelf,11,1987
4.35522413253784,SPEnglishBay,sstReShelf,11,1987
4.79914999008179,SPReefPoint,sstReShelf,11,1987
7.25107526779175,SGNorth,sstReShelf,07,1988
7.1876916885376,SGSouth,sstReShelf,07,1988
6.41760969161987,SPEast,sstReShelf,07,1988
6.48078393936157,SPEnglishBay,sstReShelf,07,1988
6.75850963592529,SPReefPoint,sstReShelf,07,1988
9.17206764221191,SGNorth,sstReShelf,08,1988
8.61520767211914,SGSouth,sstReShelf,08,1988
8.53783226013184,SPEast,sstReShelf,08,1988
8.32419776916504,SPEnglishBay,sstReShelf,08,1988
8.57765007019043,SPReefPoint,sstReShelf,08,1988
8.54139518737793,SGNorth,sstReShelf,09,1988
8.38607025146484,SGSouth,sstReShelf,09,1988
7.94866895675659,SPEast,sstReShelf,09,1988
7.91482925415039,SPEnglishBay,sstReShelf,09,1988
8.19561386108398,SPReefPoint,sstReShelf,09,1988
6.95630025863648,SGNorth,sstReShelf,10,1988
7.10473537445068,SGSouth,sstReShelf,10,1988
6.3098726272583,SPEast,sstReShelf,10,1988
6.66051530838013,SPEnglishBay,sstReShelf,10,1988
6.81167888641357,SPReefPoint,sstReShelf,10,1988
5.20222330093384,SGNorth,sstReShelf,11,1988
5.33635520935059,SGSouth,sstReShelf,11,1988
4.06547069549561,SPEast,sstReShelf,11,1988
4.32082271575928,SPEnglishBay,sstReShelf,11,1988
4.68399477005005,SPReefPoint,sstReShelf,11,1988
7.51541566848755,SGNorth,sstReShelf,07,1989
7.23025989532471,SGSouth,sstReShelf,07,1989
6.89900302886963,SPEast,sstReShelf,07,1989
6.92171764373779,SPEnglishBay,sstReShelf,07,1989
7.09395122528076,SPReefPoint,sstReShelf,07,1989
10.0975570678711,SGNorth,sstReShelf,08,1989
9.63766670227051,SGSouth,sstReShelf,08,1989
9.61315059661865,SPEast,sstReShelf,08,1989
9.65886116027832,SPEnglishBay,sstReShelf,08,1989
9.89310646057129,SPReefPoint,sstReShelf,08,1989
8.80439853668213,SGNorth,sstReShelf,09,1989
8.59089088439941,SGSouth,sstReShelf,09,1989
8.26177978515625,SPEast,sstReShelf,09,1989
8.29610538482666,SPEnglishBay,sstReShelf,09,1989
8.53933715820313,SPReefPoint,sstReShelf,09,1989
6.41101408004761,SGNorth,sstReShelf,10,1989
6.47128391265869,SGSouth,sstReShelf,10,1989
5.78718328475952,SPEast,sstReShelf,10,1989
6.02362394332886,SPEnglishBay,sstReShelf,10,1989
6.08456182479858,SPReefPoint,sstReShelf,10,1989
4.74585723876953,SGNorth,sstReShelf,11,1989
5.03613948822022,SGSouth,sstReShelf,11,1989
3.87149095535278,SPEast,sstReShelf,11,1989
4.07299613952637,SPEnglishBay,sstReShelf,11,1989
4.31285572052002,SPReefPoint,sstReShelf,11,1989
7.892822265625,SGNorth,sstReShelf,07,1990
7.83268260955811,SGSouth,sstReShelf,07,1990
7.51945638656616,SPEast,sstReShelf,07,1990
7.74699831008911,SPEnglishBay,sstReShelf,07,1990
7.90912961959839,SPReefPoint,sstReShelf,07,1990
8.55989074707031,SGNorth,sstReShelf,08,1990
7.91984796524048,SGSouth,sstReShelf,08,1990
8.29312992095947,SPEast,sstReShelf,08,1990
8.20895576477051,SPEnglishBay,sstReShelf,08,1990
8.40675735473633,SPReefPoint,sstReShelf,08,1990
8.54800319671631,SGNorth,sstReShelf,09,1990
8.41103363037109,SGSouth,sstReShelf,09,1990
7.98882102966309,SPEast,sstReShelf,09,1990
8.09688663482666,SPEnglishBay,sstReShelf,09,1990
8.31850337982178,SPReefPoint,sstReShelf,09,1990
6.64777231216431,SGNorth,sstReShelf,10,1990
6.83530616760254,SGSouth,sstReShelf,10,1990
5.64702129364014,SPEast,sstReShelf,10,1990
5.85051584243774,SPEnglishBay,sstReShelf,10,1990
6.1554388999939,SPReefPoint,sstReShelf,10,1990
5.10520172119141,SGNorth,sstReShelf,11,1990
5.16857719421387,SGSouth,sstReShelf,11,1990
4.08223819732666,SPEast,sstReShelf,11,1990
4.23607397079468,SPEnglishBay,sstReShelf,11,1990
4.59554815292358,SPReefPoint,sstReShelf,11,1990
8.0633020401001,SGNorth,sstReShelf,07,1991
8.45568943023682,SGSouth,sstReShelf,07,1991
7.79253816604614,SPEast,sstReShelf,07,1991
7.99627351760864,SPEnglishBay,sstReShelf,07,1991
8.03858280181885,SPReefPoint,sstReShelf,07,1991
9.26070785522461,SGNorth,sstReShelf,08,1991
8.99937057495117,SGSouth,sstReShelf,08,1991
9.02410793304443,SPEast,sstReShelf,08,1991
8.91913890838623,SPEnglishBay,sstReShelf,08,1991
9.09314250946045,SPReefPoint,sstReShelf,08,1991
8.60202503204346,SGNorth,sstReShelf,09,1991
8.26684856414795,SGSouth,sstReShelf,09,1991
8.80922222137451,SPEast,sstReShelf,09,1991
8.81698036193848,SPEnglishBay,sstReShelf,09,1991
8.77425193786621,SPReefPoint,sstReShelf,09,1991
6.82937240600586,SGNorth,sstReShelf,10,1991
6.87722873687744,SGSouth,sstReShelf,10,1991
6.32190561294556,SPEast,sstReShelf,10,1991
6.45808076858521,SPEnglishBay,sstReShelf,10,1991
6.63696432113648,SPReefPoint,sstReShelf,10,1991
5.96497964859009,SGNorth,sstReShelf,11,1991
5.90996599197388,SGSouth,sstReShelf,11,1991
5.19179439544678,SPEast,sstReShelf,11,1991
5.28835248947144,SPEnglishBay,sstReShelf,11,1991
5.59190607070923,SPReefPoint,sstReShelf,11,1991
7.31707334518433,SGNorth,sstReShelf,07,1992
7.34842681884766,SGSouth,sstReShelf,07,1992
6.31967782974243,SPEast,sstReShelf,07,1992
6.39367151260376,SPEnglishBay,sstReShelf,07,1992
6.74954080581665,SPReefPoint,sstReShelf,07,1992
9.08157730102539,SGNorth,sstReShelf,08,1992
8.76700782775879,SGSouth,sstReShelf,08,1992
8.57456588745117,SPEast,sstReShelf,08,1992
8.44718456268311,SPEnglishBay,sstReShelf,08,1992
8.63717842102051,SPReefPoint,sstReShelf,08,1992
8.26583194732666,SGNorth,sstReShelf,09,1992
8.18457317352295,SGSouth,sstReShelf,09,1992
7.46852493286133,SPEast,sstReShelf,09,1992
7.59150886535645,SPEnglishBay,sstReShelf,09,1992
7.88217258453369,SPReefPoint,sstReShelf,09,1992
6.45786476135254,SGNorth,sstReShelf,10,1992
6.61835479736328,SGSouth,sstReShelf,10,1992
5.63642072677612,SPEast,sstReShelf,10,1992
5.89658308029175,SPEnglishBay,sstReShelf,10,1992
6.0800085067749,SPReefPoint,sstReShelf,10,1992
5.00985336303711,SGNorth,sstReShelf,11,1992
5.34777784347534,SGSouth,sstReShelf,11,1992
3.87705254554749,SPEast,sstReShelf,11,1992
4.1979079246521,SPEnglishBay,sstReShelf,11,1992
4.47334909439087,SPReefPoint,sstReShelf,11,1992
7.7670783996582,SGNorth,sstReShelf,07,1993
7.3238091468811,SGSouth,sstReShelf,07,1993
6.7708306312561,SPEast,sstReShelf,07,1993
6.75076961517334,SPEnglishBay,sstReShelf,07,1993
7.23162364959717,SPReefPoint,sstReShelf,07,1993
9.94549465179443,SGNorth,sstReShelf,08,1993
9.75464916229248,SGSouth,sstReShelf,08,1993
9.75312900543213,SPEast,sstReShelf,08,1993
9.74041938781738,SPEnglishBay,sstReShelf,08,1993
9.92584609985352,SPReefPoint,sstReShelf,08,1993
9.16086864471436,SGNorth,sstReShelf,09,1993
8.91854667663574,SGSouth,sstReShelf,09,1993
8.33025741577148,SPEast,sstReShelf,09,1993
8.21940994262695,SPEnglishBay,sstReShelf,09,1993
8.6438102722168,SPReefPoint,sstReShelf,09,1993
7.03918695449829,SGNorth,sstReShelf,10,1993
7.1508378982544,SGSouth,sstReShelf,10,1993
5.82966709136963,SPEast,sstReShelf,10,1993
5.86031436920166,SPEnglishBay,sstReShelf,10,1993
6.38857698440552,SPReefPoint,sstReShelf,10,1993
5.9795708656311,SGNorth,sstReShelf,11,1993
6.0386815071106,SGSouth,sstReShelf,11,1993
5.19013261795044,SPEast,sstReShelf,11,1993
5.25008153915405,SPEnglishBay,sstReShelf,11,1993
5.54633808135986,SPReefPoint,sstReShelf,11,1993
7.21906423568726,SGNorth,sstReShelf,07,1994
7.27811479568481,SGSouth,sstReShelf,07,1994
6.43435621261597,SPEast,sstReShelf,07,1994
6.46468496322632,SPEnglishBay,sstReShelf,07,1994
6.74615144729614,SPReefPoint,sstReShelf,07,1994
8.04655456542969,SGNorth,sstReShelf,08,1994
8.08030986785889,SGSouth,sstReShelf,08,1994
7.23877763748169,SPEast,sstReShelf,08,1994
7.31272459030151,SPEnglishBay,sstReShelf,08,1994
7.57193183898926,SPReefPoint,sstReShelf,08,1994
8.5238037109375,SGNorth,sstReShelf,09,1994
8.54340744018555,SGSouth,sstReShelf,09,1994
7.58811140060425,SPEast,sstReShelf,09,1994
7.72918128967285,SPEnglishBay,sstReShelf,09,1994
8.05192852020264,SPReefPoint,sstReShelf,09,1994
6.42221784591675,SGNorth,sstReShelf,10,1994
6.69919633865356,SGSouth,sstReShelf,10,1994
5.6178879737854,SPEast,sstReShelf,10,1994
5.7246298789978,SPEnglishBay,sstReShelf,10,1994
5.99963998794556,SPReefPoint,sstReShelf,10,1994
4.99586534500122,SGNorth,sstReShelf,11,1994
5.20782470703125,SGSouth,sstReShelf,11,1994
3.99680471420288,SPEast,sstReShelf,11,1994
4.26150703430176,SPEnglishBay,sstReShelf,11,1994
4.61076927185059,SPReefPoint,sstReShelf,11,1994
7.92754411697388,SGNorth,sstReShelf,07,1995
7.30345630645752,SGSouth,sstReShelf,07,1995
6.7655668258667,SPEast,sstReShelf,07,1995
6.68580770492554,SPEnglishBay,sstReShelf,07,1995
7.12627506256104,SPReefPoint,sstReShelf,07,1995
9.63333511352539,SGNorth,sstReShelf,08,1995
9.38040733337402,SGSouth,sstReShelf,08,1995
8.99532222747803,SPEast,sstReShelf,08,1995
8.83740520477295,SPEnglishBay,sstReShelf,08,1995
9.16987228393555,SPReefPoint,sstReShelf,08,1995
9.61996555328369,SGNorth,sstReShelf,09,1995
9.47025680541992,SGSouth,sstReShelf,09,1995
9.39495086669922,SPEast,sstReShelf,09,1995
9.32274436950684,SPEnglishBay,sstReShelf,09,1995
9.42291641235352,SPReefPoint,sstReShelf,09,1995
6.63484859466553,SGNorth,sstReShelf,10,1995
6.9038348197937,SGSouth,sstReShelf,10,1995
5.73117828369141,SPEast,sstReShelf,10,1995
6.13858795166016,SPEnglishBay,sstReShelf,10,1995
6.25932741165161,SPReefPoint,sstReShelf,10,1995
4.64658164978027,SGNorth,sstReShelf,11,1995
4.89413928985596,SGSouth,sstReShelf,11,1995
3.68507838249207,SPEast,sstReShelf,11,1995
3.96250033378601,SPEnglishBay,sstReShelf,11,1995
4.23726177215576,SPReefPoint,sstReShelf,11,1995
7.88345909118652,SGNorth,sstReShelf,07,1996
8.05452156066895,SGSouth,sstReShelf,07,1996
7.10118770599365,SPEast,sstReShelf,07,1996
7.61343002319336,SPEnglishBay,sstReShelf,07,1996
7.79535484313965,SPReefPoint,sstReShelf,07,1996
8.97735691070557,SGNorth,sstReShelf,08,1996
9.29698944091797,SGSouth,sstReShelf,08,1996
